Filename,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
pitch_0033.mp4,SL,2023-09-21,89.2,-2.07,6,"Cole, Gerrit",543807,543037,,ball,,,,,14,George Springer strikes out swinging.,R,R,R,NYY,TOR,B,,,2,2,2023,0.18,0.47,1.18,1.01,,,,0,4,Top,,,,,,,7.61628116913649,-129.588484517558,-7.26904672948934,0.49049908294353,26.2768749428863,-25.5143362226369,3.57,1.53,,,,89.5,2490,6.5,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.02,,,,,,,,23,5,Slider,3,0,0,3,0,3,0,3,Standard,Standard,168,0,0.115,,,,-0.115,,3,-3,0.824,0.176,32,33,33,34,2,1,6,1,6,1,2.39,-0.18,-0.18,41.5,,,,,
pitch_0034.mp4,SL,2023-09-21,87.7,-1.95,6.12,"Cole, Gerrit",543807,543037,,ball,,,,,14,George Springer strikes out swinging.,R,R,R,NYY,TOR,B,,,1,2,2023,0.44,0.12,1.35,1.77,,,,0,4,Top,,,,,,,7.0644287224392,-127.459531410995,-4.59879157062173,3.28922848423966,26.5159773942801,-30.0885269815988,3.6,1.53,,,,87.6,2526,6.3,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.15,,,,,,,,23,4,Slider,3,0,0,3,0,3,0,3,Standard,Standard,141,0,0.046,,,,-0.046,,3,-3,0.824,0.176,32,33,33,34,2,1,6,1,6,1,2.85,-0.44,-0.44,44.9,,,,,
pitch_0035.mp4,SL,2023-09-21,87.8,-1.99,6.1,"Cole, Gerrit",595281,543037,,ball,,,,,14,"Kevin Kiermaier grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,NYY,TOR,B,,,1,2,2023,0.47,0.32,1.2,2.18,,,,2,3,Top,,,,,,,6.7653230268351,-127.794489253787,-4.08673780279657,3.86205833308454,24.8056800572695,-28.0785986723918,3.5,1.63,,,,88.2,2635,6.4,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.12,,,,,,,,19,5,Slider,3,0,0,3,0,3,0,3,Standard,Standard,124,0,0.041,,,,-0.041,,3,-3,0.839,0.161,32,33,33,33,1,0,6,1,6,2,2.62,-0.47,0.47,43.8,,,,,
pitch_0036.mp4,SL,2023-09-21,86.4,-2.27,6.1,"Cole, Gerrit",595281,543037,,swinging_strike,,,,,11,"Kevin Kiermaier grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,NYY,TOR,S,,,0,0,2023,0.37,0.37,-0.32,3.55,,,,2,3,Top,,,,,,,3.89447686302402,-125.772720668943,-0.597818383507469,3.09897967355166,25.3862933629587,-28.3538801468722,3.43,1.64,,,,86.7,2596,6.5,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.04,,,,,,,,19,1,Slider,3,0,0,3,0,3,0,3,Infield shade,Standard,100,0,-0.045,67.6,6,,0.045,,3,-3,0.839,0.161,32,33,33,33,1,0,6,1,6,2,2.68,-0.37,0.37,41.9,-0.486317940489965,25.088995719885,24.289245525254,41.6360263727909,15.8535247314557
pitch_0037.mp4,SL,2023-09-21,87,-2.11,6.06,"Cole, Gerrit",687462,543037,,ball,,,,,14,"Spencer Horwitz grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",R,L,R,NYY,TOR,B,,,1,0,2023,0.35,0.33,0.26,1.21,,,,2,2,Top,,,,,,,4.99174653183024,-126.517736987852,-6.10177003548067,2.68553197528928,27.7223219529997,-27.5049105820801,3.68,1.66,,,,87.1,2467,6.5,716492,666163,518934,650402,643396,683011,665828,664314,641343,53.97,,,,,,,,12,2,Slider,3,0,0,3,0,3,0,3,Standard,Standard,162,0,0.056,,,,-0.056,,3,-3,0.821,0.179,32,25,33,26,1,0,6,1,6,,2.7,-0.35,0.35,43.5,,,,,
pitch_0038.mp4,SL,2023-09-21,86.3,-1.97,6.27,"Cole, Gerrit",656305,543037,field_out,hit_into_play,,,,,5,"Matt Chapman grounds out, third baseman Isiah Kiner-Falefa to first baseman DJ LeMahieu.",R,R,R,NYY,TOR,X,5,ground_ball,1,2,2023,0.38,0.17,0.07,2.31,,,,1,2,Top,96.91,160.56,,,,,4.08831163828867,-125.655986116669,-3.55665362753697,3.14617007759715,25.7197314269217,-29.8787012592271,3.44,1.62,30,101.9,-3,86.3,2504,6.3,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.24,0.403,0.38,0,1,0,0,2,11,4,Slider,3,0,0,3,0,3,0,3,Standard,Standard,94,0.013,-0.189,77,7.7,0.438,0.189,101.9,3,-3,0.808,0.192,32,30,33,30,1,0,6,1,6,1,2.89,-0.38,-0.38,45.5,12.3503595402727,-17.843316372683,23.6330812953213,38.5148537134246,35.6437409299927
pitch_0039.mp4,SL,2023-09-21,86.2,-1.97,6.18,"Cole, Gerrit",676914,543037,strikeout,swinging_strike,,,,,14,Davis Schneider strikes out swinging.,R,R,R,NYY,TOR,S,2,,2,2,2023,0.38,0.25,0.88,1.5,,,,0,2,Top,,,,,,,6.00556829258301,-125.373131439009,-5.39570361049804,2.80776527540041,25.3213607441027,-28.6502389208336,2.94,1.44,,,,86.5,2564,6.5,716492,666163,518934,650402,643396,683011,665828,664314,641343,53.97,,0,0,1,0,0,,10,5,Slider,3,0,0,3,0,3,0,3,Standard,Standard,128,0.02,-0.239,72.4,7.6,,0.239,,3,-3,0.788,0.212,32,24,33,24,1,0,6,2,6,2,2.82,-0.38,-0.38,43,20.3064417993433,-7.40293712347039,34.7028641451423,45.7334542214743,36.099219926814
pitch_0040.mp4,SL,2023-09-21,88.8,-2.19,6.08,"Cole, Gerrit",624415,543037,strikeout,swinging_strike,,,,,1,Cavan Biggio strikes out swinging.,R,L,R,NYY,TOR,S,2,,2,2,2023,0.37,0.27,-0.43,2.9,,,,2,1,Top,,,,,,,3.53663105007119,-129.249223990724,-2.28874385770607,3.40158925139021,27.6518122171823,-28.9242514993916,3.38,1.57,,,,88.7,2494,6.3,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.2,,0,0,1,0,0,,3,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,141,0.01,-0.233,68.5,6.4,,0.233,,0,0,0.537,0.463,32,28,33,28,1,0,6,1,6,1,2.63,-0.37,0.37,40.9,0.996895877458181,12.6868725294344,38.4700242949368,37.2367206389219,17.7000229362836
pitch_0041.mp4,SL,2023-09-21,88.3,-2.15,6.15,"Cole, Gerrit",624415,543037,,called_strike,,,,,2,Cavan Biggio strikes out swinging.,R,L,R,NYY,TOR,S,,,1,0,2023,0.32,0.47,0.07,3.15,,,,2,1,Top,,,,,,,4.71736089729421,-128.461242405186,-2.14906023439651,2.44957182837052,27.9358253474573,-26.7482678139678,3.47,1.63,,,,87.9,2416,6.2,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.34,,,,,,,,3,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,150,0,-0.056,,,,0.056,,0,0,0.537,0.463,32,28,33,28,1,0,6,1,6,1,2.47,-0.32,0.32,41.4,,,,,
pitch_0042.mp4,SL,2023-09-21,87,-2.01,6.18,"Cole, Gerrit",543807,543037,,ball,,,,,14,"George Springer grounds out, catcher Ben Rortvedt to first baseman DJ LeMahieu.",R,R,R,NYY,TOR,B,,,0,2,2023,0.13,0.33,1.38,1.85,,,,0,1,Top,,,,,,,7.85317602215173,-126.430945059309,-4.82319634224689,-0.340368820392993,27.5796687292556,-27.8026387751686,3.6,1.64,,,,86.5,2487,6.2,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.27,,,,,,,,1,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141,0,0.024,,,,-0.024,,0,0,0.5,0.5,32,33,33,34,1,0,6,1,6,1,2.71,-0.13,-0.13,43.9,,,,,
pitch_0043.mp4,SL,2023-09-21,88.2,-2.05,6.2,"Cole, Gerrit",543807,543037,,swinging_strike,,,,,14,"George Springer grounds out, catcher Ben Rortvedt to first baseman DJ LeMahieu.",R,R,R,NYY,TOR,S,,,0,1,2023,0.45,0.44,1,1.01,,,,0,1,Top,,,,,,,6.46799753716453,-128.18959809219,-7.39934436263214,3.61869899523285,26.9476601147925,-25.9254855765495,3.6,1.64,,,,87.9,2529,6.2,716492,666163,518934,650402,643396,683011,665828,664314,641343,54.31,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,166,0,-0.054,68.4,8.3,,0.054,,0,0,0.5,0.5,32,33,33,34,1,0,6,1,6,1,2.5,-0.45,-0.45,45.4,14.0258730688781,-9.22761865604267,39.7400127317695,48.1843798426788,33.9151287011766
pitch_0044.mp4,SL,2023-09-15,91.1,-2.1,5.9,"Cole, Gerrit",656582,543037,field_out,hit_into_play,,,,,5,"Connor Joe grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,PIT,NYY,X,6,ground_ball,0,1,2023,0.39,0.78,0.22,2.24,,,,2,5,Bot,107.21,154.5,,,,,4.97782993689164,-132.672837856611,-5.0751301667723,3.77732617913777,24.0786251296722,-22.0569793264768,3.11,1.4,6,106,-19,91.4,2389,6.1,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.4,0.203,0.18,0,1,0,0,2,46,2,Slider,2,1,2,1,1,2,2,1,Standard,Standard,200,-0.01,-0.23,79.5,6.7,0.222,0.23,106,1,1,0.677,0.677,32,30,33,31,3,2,5,1,6,2,1.92,-0.39,-0.39,41.7,-0.604906251680192,3.21728029250468,31.6764161149841,36.0071727500822,31.438492055331
pitch_0045.mp4,SL,2023-09-15,91.2,-2.13,5.87,"Cole, Gerrit",663647,543037,,called_strike,,,,,2,Ke'Bryan Hayes flies out to center fielder Estevan Florial.,R,R,R,PIT,NYY,S,,,1,0,2023,0.21,0.69,-0.08,3.08,,,,0,5,Bot,,,,,,,4.6996466193121,-132.874660689397,-2.7181244922773,1.67083561385641,24.0396882235629,-23.6321594018132,3.35,1.63,,,,91.7,2480,6.2,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.32,,,,,,,,44,2,Slider,2,1,2,1,1,2,2,1,Standard,Standard,181,0,-0.052,,,,0.052,,1,1,0.713,0.713,32,26,33,26,3,2,5,2,6,1,2.01,-0.21,-0.21,42.5,,,,,
pitch_0046.mp4,SL,2023-09-15,89.2,-2.28,5.73,"Cole, Gerrit",668804,543037,strikeout,swinging_strike,,,,,8,Bryan Reynolds strikes out swinging.,R,L,R,PIT,NYY,S,2,,3,2,2023,0.34,0.09,-0.04,1.62,,,,2,4,Bot,,,,,,,4.77139156162512,-129.819207767382,-4.31057358729305,2.97595306441736,25.5476426118576,-30.4391049935596,3.05,1.49,,,,89.2,2427,6.1,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.36,,0,0,1,0,0,,40,6,Slider,2,1,2,1,1,2,2,1,Infield shade,Standard,162,-0.011,-0.336,71.3,7.8,,0.336,,1,1,0.655,0.655,32,28,33,28,3,2,5,1,6,1,2.76,-0.34,0.34,38.3,31.1707086768759,-20.6551386707512,44.9258931248177,33.7273029056234,42.342131847032
pitch_0047.mp4,SL,2023-09-15,89.2,-2.3,5.64,"Cole, Gerrit",668804,543037,,ball,,,,,14,Bryan Reynolds strikes out swinging.,R,L,R,PIT,NYY,B,,,1,1,2023,0.39,0.24,1.5,1.03,,,,2,4,Bot,,,,,,,8.49690993656331,-129.73326849038,-5.86419797003928,2.83393920117309,24.8913481607768,-28.4989557957424,2.91,1.49,,,,89.3,2452,6.2,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.31,,,,,,,,40,3,Slider,2,1,2,1,1,2,2,1,Infield shade,Standard,155,0,0.053,,,,-0.053,,1,1,0.655,0.655,32,28,33,28,3,2,5,1,6,1,2.61,-0.39,0.39,35,,,,,
pitch_0048.mp4,SL,2023-09-15,89,-2.22,5.85,"Cole, Gerrit",668804,543037,,ball,,,,,14,Bryan Reynolds strikes out swinging.,R,L,R,PIT,NYY,B,,,0,0,2023,0.53,0.17,0.06,1.18,,,,2,4,Bot,,,,,,,4.47705583675573,-129.526235103879,-5.80582772593688,5.10009702543027,24.8190960090988,-29.2819314774825,2.96,1.49,,,,88.9,2465,6,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.47,,,,,,,,40,1,Slider,2,1,2,1,1,2,2,1,Infield shade,Standard,176,0,0.043,,,,-0.043,,1,1,0.655,0.655,32,28,33,28,3,2,5,1,6,1,2.68,-0.53,0.53,41.2,,,,,
pitch_0049.mp4,SL,2023-09-15,91.1,-2.31,5.78,"Cole, Gerrit",641943,543037,,ball,,,,,14,Joshua Palacios strikes out swinging.,R,L,R,PIT,NYY,B,,,2,2,2023,0.29,0.43,0.2,1.31,,,682848,2,3,Bot,,,,,,,5.69536750401676,-132.572079202941,-6.32091005034164,2.29309095035185,25.7855194482988,-25.9824108286675,3.38,1.6,,,,91.6,2421,6.4,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.11,,,,,,,,33,5,Slider,2,1,2,1,1,2,2,1,Standard,Standard,184,0,0.065,,,,-0.065,,1,1,0.65,0.65,32,27,33,28,2,1,5,1,6,1,2.29,-0.29,0.29,38,,,,,
pitch_0050.mp4,SL,2023-09-15,90.2,-2.32,5.83,"Cole, Gerrit",641943,543037,,swinging_strike,,,,,14,Joshua Palacios strikes out swinging.,R,L,R,PIT,NYY,S,,,2,1,2023,0.38,0.35,0.17,1.26,,,682848,2,3,Bot,,,,,,,5.40571349022315,-131.235359744775,-6.23570150485659,3.40218428761026,25.1960606112668,-27.1095846517831,3.46,1.65,,,,91.2,2575,6.7,716579,666163,518934,650402,672724,683011,665828,664314,592450,53.84,,,,,,,,33,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard,157,0,-0.063,64.8,7.9,,0.063,,1,1,0.65,0.65,32,27,33,28,2,1,5,1,6,1,2.43,-0.38,0.38,39,16.9638874542208,-21.8001639097394,30.375031968323,35.4457639229104,34.8036584922807
pitch_0051.mp4,SL,2023-09-15,90.4,-2.26,5.77,"Cole, Gerrit",609280,543037,,foul,,,,,3,Miguel Andujar pops out to first baseman DJ LeMahieu.,R,R,R,PIT,NYY,S,,,2,2,2023,0.38,0.36,0.73,2.85,,,682848,1,3,Bot,,,,,,,6.64138076044079,-131.571135680328,-2.1394083526525,3.12728034842933,25.8871931055484,-27.7267072173618,3.25,1.54,219,77.7,52,90.6,2423,6.3,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.24,,,,,,,,32,6,Slider,2,1,2,1,1,2,2,1,Standard,Standard,165,0,0,63.5,6.9,,0,88,1,1,0.675,0.675,32,28,33,28,2,1,5,3,6,2,2.41,-0.38,-0.38,39.4,4.65977348071218,26.6790293843253,15.6977485734542,48.7971258692107,19.1278038279323
pitch_0052.mp4,SL,2023-09-15,89.8,-2.2,5.76,"Cole, Gerrit",609280,543037,,blocked_ball,,,,,14,Miguel Andujar pops out to first baseman DJ LeMahieu.,R,R,R,PIT,NYY,B,,,1,2,2023,0.3,0.41,1.2,-0.23,,,682848,1,3,Bot,,,,,,,7.78785296906407,-130.432981912093,-9.79142494742672,2.00134652068957,23.9055070342921,-25.747256415259,3.17,1.55,,,,90.3,2556,6.4,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.09,,,,,,,,32,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard,223,0,0.047,,,,-0.047,,1,1,0.675,0.675,32,28,33,28,2,1,5,3,6,2,2.4,-0.3,-0.3,39.2,,,,,
pitch_0053.mp4,SL,2023-09-15,88.7,-2.32,5.83,"Cole, Gerrit",663647,543037,single,hit_into_play,,,,,9,Ke'Bryan Hayes singles on a line drive to center fielder Estevan Florial.   Bryan Reynolds to 2nd.,R,R,R,PIT,NYY,X,8,line_drive,0,0,2023,0.31,0.26,0.55,1.67,,,668804,2,2,Bot,110.23,96.29,,,,,6.37874188340616,-129.098714822306,-4.70042170456519,2.21880120604686,25.0996147485819,-28.5002212885601,3.27,1.53,220,93.6,11,88.8,2621,6.2,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.33,0.786,0.712,0.9,1,1,0,4,22,1,Slider,2,1,2,1,1,2,2,1,Standard,Standard,131,0.017,0.368,70.9,7.4,0.862,-0.368,93.6,1,1,0.638,0.638,32,26,33,26,2,1,5,2,6,1,2.62,-0.31,-0.31,44,4.90528800425138,-4.46980520816751,28.9041189278783,38.4342119664496,40.1956214261888
pitch_0054.mp4,SL,2023-09-15,90.2,-2.48,5.79,"Cole, Gerrit",682848,543037,,ball,,,,,13,Endy Rodriguez walks.,R,L,R,PIT,NYY,B,,,1,0,2023,0.36,0.24,-0.47,0.8,668804,663647,,2,1,Bot,,,,,,,4.22657688240298,-131.291326964693,-7.03248020322395,3.37564387157374,24.6025241934404,-28.2583173112789,3.13,1.54,,,,90.5,2690,6.2,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.27,,,,,,,,11,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,136,0,0.037,,,,-0.037,,1,1,0.657,0.657,32,23,33,23,1,0,5,2,6,1,2.54,-0.36,0.36,35.2,,,,,
pitch_0055.mp4,SL,2023-09-15,89.2,-2.34,5.91,"Cole, Gerrit",669261,543037,sac_fly,hit_into_play,,,,,8,Jack Suwinski out on a sacrifice fly to center fielder Estevan Florial.   Ji Hwan Bae scores.    Bryan Reynolds to 3rd.    Ke'Bryan Hayes to 2nd.,R,L,R,PIT,NYY,X,8,line_drive,1,1,2023,0.39,0.15,0.26,1.93,678225,668804,663647,0,1,Bot,94.61,68.3,,,,,5.56036708779771,-129.827737751852,-4.11785998988994,3.31988151778359,25.484472339818,-29.8118380674233,3.51,1.63,334,90.6,26,89.5,2580,6.3,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.17,0.083,0.099,0,1,0,0,3,9,3,Slider,0,0,0,0,0,1,1,0,Standard,Standard,141,0.016,-0.157,73.6,6.9,0.166,0.157,90.6,0,0,0.707,0.707,32,24,33,25,1,0,5,1,6,1,2.7,-0.39,0.39,37.9,3.68213647164913,9.45603031454701,33.4646056497105,29.9188233809555,28.6673438912977
pitch_0056.mp4,SL,2023-09-15,90.4,-2.5,5.86,"Cole, Gerrit",669261,543037,,ball,,,,,13,Jack Suwinski out on a sacrifice fly to center fielder Estevan Florial.   Ji Hwan Bae scores.    Bryan Reynolds to 3rd.    Ke'Bryan Hayes to 2nd.,R,L,R,PIT,NYY,B,,,0,1,2023,0.45,0.08,-1.4,1.76,678225,668804,663647,0,1,Bot,,,,,,,1.7823752389637,-131.740506442065,-4.52265995646781,4.90881120754893,25.5797136806426,-30.5884267435695,3.57,1.69,,,,91,2465,6.4,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.15,,,,,,,,9,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,167,0,0.035,,,,-0.035,,0,0,0.707,0.707,32,24,33,25,1,0,5,1,6,1,2.68,-0.45,0.45,36,,,,,
pitch_0057.mp4,SL,2023-09-15,90.5,-2.27,5.77,"Cole, Gerrit",663647,543037,,ball,,,,,14,Ke'Bryan Hayes singles on a sharp line drive to right fielder Aaron Judge.   Ji Hwan Bae to 3rd.    Bryan Reynolds to 2nd.,R,R,R,PIT,NYY,B,,,0,2,2023,0.53,0.18,1.54,0.85,,678225,668804,0,1,Bot,,,,,,,8.3759091234446,-131.470069445136,-6.75958266822889,4.56753898559794,25.6847104514395,-28.9245491658715,3.29,1.56,,,,91,2669,6.5,716579,666163,518934,650402,672724,683011,665828,664314,592450,54,,,,,,,,8,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,146,0,0.025,,,,-0.025,,0,0,0.634,0.634,32,26,33,26,1,0,5,2,6,1,2.6,-0.53,-0.53,39,,,,,
pitch_0058.mp4,SL,2023-09-15,90.9,-2.31,5.84,"Cole, Gerrit",668804,543037,walk,ball,,,,,14,Bryan Reynolds walks.   Ji Hwan Bae to 2nd.,R,L,R,PIT,NYY,B,,,3,2,2023,0.32,0.49,1.4,1.23,,,678225,0,1,Bot,,,,,,,8.66732766856617,-132.255888202414,-6.82426186037077,2.33336602305321,22.7098383644318,-25.3202765990009,2.91,1.49,,,,92.1,2549,6.6,716579,666163,518934,650402,672724,683011,665828,664314,592450,53.92,,0.695903,0.7,1,0,0,,7,8,Slider,0,0,0,0,0,0,0,0,Standard,Standard,181,0.051,0.311,,,,-0.311,,0,0,0.583,0.583,32,28,33,28,1,0,5,1,6,1,2.23,-0.32,0.32,40.2,,,,,
pitch_0059.mp4,SL,2023-09-15,90.1,-2.47,5.83,"Cole, Gerrit",668804,543037,,foul,,,,,5,Bryan Reynolds walks.   Ji Hwan Bae to 2nd.,R,L,R,PIT,NYY,S,,,2,2,2023,0.3,0.3,-0.03,2.47,,,678225,0,1,Bot,,,,,,,5.44717104734663,-131.265795105781,-3.09599213820451,2.42819644610983,24.7633993324218,-28.3244164046072,3.05,1.49,8,90,-16,90.7,2583,6.3,716579,666163,518934,650402,672724,683011,665828,664314,592450,54.18,,,,,,,,7,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,159,0,0,68,7.1,,0,90,0,0,0.583,0.583,32,28,33,28,1,0,5,1,6,1,2.48,-0.3,0.3,36.5,20.9840886780695,-10.6546468707909,36.4952512304734,34.0294219373785,37.4797788553419
pitch_0060.mp4,SL,2023-09-15,88.5,-2.47,5.7,"Cole, Gerrit",668804,543037,,blocked_ball,,,,,14,Bryan Reynolds walks.   Ji Hwan Bae to 2nd.,R,L,R,PIT,NYY,B,,,0,1,2023,0.21,0.48,0.31,0.05,,,678225,0,1,Bot,,,,,,,6.38153834741449,-128.641299911291,-8.81851478672136,1.15686215335443,23.118527123106,-25.3148523031905,2.96,1.49,,,,89.3,2430,6.6,716579,666163,518934,650402,672724,683011,665828,664314,592450,53.93,,,,,,,,7,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,142,0,0.024,,,,-0.024,,0,0,0.583,0.583,32,28,33,28,1,0,5,1,6,1,2.4,-0.21,0.21,39,,,,,
pitch_0061.mp4,SL,2023-09-10,88.9,-2.27,5.89,"Cole, Gerrit",642715,543037,,ball,,,,,14,Willy Adames strikes out swinging.,R,R,R,NYY,MIL,B,,,2,2,2023,0.5,0.2,1.79,0.22,,,,1,7,Top,,,,,,,8.88791329098942,-129.020746598705,-8.25987121277345,3.74397132338481,27.3507891526597,-28.2882462774887,3.42,1.63,,,,88.9,2431,6.5,716646,666163,518934,650402,665828,683011,677592,643396,592450,54.03,,,,,,,,43,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,126,0,0.094,,,,-0.094,,0,0,0.539,0.461,32,27,33,28,3,2,5,1,5,1,2.7,-0.5,-0.5,42.9,,,,,
pitch_0062.mp4,SL,2023-09-10,90.4,-2.02,5.98,"Cole, Gerrit",661388,543037,,ball,,,,,14,"William Contreras grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",R,R,R,NYY,MIL,B,,,0,2,2023,0.59,0.83,1.87,1.93,,,,1,6,Top,,,,,,,8.47560445540998,-131.384577193936,-5.98322171090614,5.16546312508289,25.9231242532387,-21.4420066547237,3.1,1.35,,,,90.9,2431,6.5,716646,666163,518934,650402,665828,683011,677592,643396,592450,54.02,,,,,,,,37,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,184,0,0.019,,,,-0.019,,0,0,0.533,0.467,32,25,33,26,3,2,5,1,5,1,1.95,-0.59,-0.59,45.2,,,,,
pitch_0063.mp4,SL,2023-09-10,89.8,-2.18,6.12,"Cole, Gerrit",467793,543037,,called_strike,,,,,3,Carlos Santana strikes out swinging.,R,L,R,NYY,MIL,S,,,1,1,2023,0.68,0.11,0.42,3.24,,,,0,4,Top,,,,,,,4.9962064185496,-130.720238897954,-1.35151300239533,6.66431733805408,28.0571607515332,-30.8703104998003,3.35,1.48,,,,89.8,2346,6.3,716646,666163,518934,650402,665828,683011,677592,643396,592450,54.2,,,,,,,,21,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,145,0,-0.061,,,,0.061,,0,0,0.5,0.5,32,37,33,37,2,1,5,1,5,1,2.72,-0.68,0.68,42.9,,,,,
pitch_0064.mp4,SL,2023-09-10,88.3,-2.08,6.1,"Cole, Gerrit",621438,543037,,ball,,,,,12,Tyrone Taylor strikes out swinging.,R,R,R,NYY,MIL,B,,,1,2,2023,0.32,-0.05,0.42,3.5,,,,0,3,Top,,,,,,,5.44107756375959,-128.621645661044,-0.179471830982932,2.45350517170209,25.6081680522485,-32.8998611844865,3.17,1.43,,,,88.4,2476,6.2,716646,666163,518934,650402,665828,683011,677592,643396,592450,54.27,,,,,,,,15,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,109,0,0.046,,,,-0.046,,0,0,0.5,0.5,32,29,33,29,1,0,5,1,5,1,2.96,-0.32,-0.32,42.6,,,,,
pitch_0065.mp4,SL,2023-09-10,89,-2.51,5.92,"Cole, Gerrit",605170,543037,single,hit_into_play,,,,,5,Victor Caratini singles on a ground ball to right fielder Aaron Judge.   Andruw Monasterio to 3rd.,R,L,R,NYY,MIL,X,9,ground_ball,1,2,2023,0.51,0.14,-0.03,2.56,,,655316,2,2,Top,190.86,123.43,,,,,5.01128650179055,-129.633131437792,-2.58555296162279,4.86069882944584,24.9062050313787,-30.2317827470199,3.34,1.53,24,99.4,-5,89.6,2522,6.4,716646,666163,518934,650402,665828,683011,677592,643396,592450,54.08,0.294,0.224,0.9,1,1,0,2,10,5,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,122,-0.026,0.448,76.8,6.9,0.314,-0.448,99.4,0,0,0.526,0.474,32,29,33,30,1,0,5,1,5,3,2.71,-0.51,0.51,37.9,8.43795267794235,-4.40991224953709,30.5600551041418,34.3426090142626,39.7787680861992
